round_number,round_match_number,home_player,home_team_name,away_player,away_team_name,home_player_points,away_player_points
20,7,Player 040,Team 005,Player 039,Team 012,1,3
20,7,Player 040,Team 005,Player 025,Team 012,0,3
20,7,Player 040,Team 005,Player 083,Team 012,2,3
20,7,Player 040,Team 005,Player 028,Team 012,0,3
20,7,Player 012,Team 005,Player 039,Team 012,3,1
20,7,Player 012,Team 005,Player 025,Team 012,3,1
20,7,Player 012,Team 005,Player 083,Team 012,3,1
20,7,Player 012,Team 005,Player 028,Team 012,2,3
20,7,(játék nélkül),Team 005,Player 039,Team 012,0,3
20,7,(játék nélkül),Team 005,Player 025,Team 012,0,3
20,7,(játék nélkül),Team 005,Player 083,Team 012,0,3
20,7,(játék nélkül),Team 005,Player 028,Team 012,0,3
20,7,Player 006,Team 005,Player 039,Team 012,3,0
20,7,Player 006,Team 005,Player 025,Team 012,3,0
20,7,Player 006,Team 005,Player 083,Team 012,3,1
20,7,Player 006,Team 005,Player 028,Team 012,3,1
20,8,Player 105,Team 016,Player 017,Team 004,0,3
20,8,Player 105,Team 016,Player 075,Team 004,1,3
20,8,Player 105,Team 016,Player 018,Team 004,1,3
20,8,Player 105,Team 016,Player 004,Team 004,1,3
20,8,Player 087,Team 016,Player 017,Team 004,0,3
20,8,Player 087,Team 016,Player 075,Team 004,2,3
20,8,Player 087,Team 016,Player 018,Team 004,2,3
20,8,Player 087,Team 016,Player 004,Team 004,0,3
20,8,Player 059,Team 016,Player 017,Team 004,1,3
20,8,Player 059,Team 016,Player 075,Team 004,3,0
20,8,Player 059,Team 016,Player 018,Team 004,1,3
20,8,Player 059,Team 016,Player 004,Team 004,0,3
20,8,Player 085,Team 016,Player 017,Team 004,0,3
20,8,Player 085,Team 016,Player 075,Team 004,2,3
20,8,Player 085,Team 016,Player 018,Team 004,0,3
20,8,Player 085,Team 016,Player 004,Team 004,0,3
20,9,Player 052,Team 013,Player 100,Team 001,0,3
20,9,Player 052,Team 013,Player 007,Team 001,0,3
20,9,Player 052,Team 013,Player 001,Team 001,1,3
20,9,Player 052,Team 013,Player 076,Team 001,0,3
20,9,Player 051,Team 013,Player 100,Team 001,0,3
20,9,Player 051,Team 013,Player 007,Team 001,0,3
20,9,Player 051,Team 013,Player 001,Team 001,0,3
20,9,Player 051,Team 013,Player 076,Team 001,0,3
20,9,Player 029,Team 013,Player 100,Team 001,0,3
20,9,Player 029,Team 013,Player 007,Team 001,2,3
20,9,Player 029,Team 013,Player 001,Team 001,0,3
20,9,Player 029,Team 013,Player 076,Team 001,0,3
20,9,Player 113,Team 013,Player 100,Team 001,0,3
20,9,Player 113,Team 013,Player 007,Team 001,0,3
20,9,Player 113,Team 013,Player 001,Team 001,0,3
20,9,Player 113,Team 013,Player 076,Team 001,0,3
21,1,Player 020,Team 010,Player 008,Team 003,0,3
21,1,Player 020,Team 010,Player 067,Team 003,0,3
21,1,Player 020,Team 010,Player 005,Team 003,2,3
21,1,Player 020,Team 010,Player 003,Team 003,1,3
21,1,Player 064,Team 010,Player 008,Team 003,0,3
21,1,Player 064,Team 010,Player 067,Team 003,0,3
21,1,Player 064,Team 010,Player 005,Team 003,0,3
21,1,Player 064,Team 010,Player 003,Team 003,0,3
21,1,Player 103,Team 010,Player 008,Team 003,1,3
21,1,Player 103,Team 010,Player 067,Team 003,0,3
21,1,Player 103,Team 010,Player 005,Team 003,1,3
21,1,Player 103,Team 010,Player 003,Team 003,0,3
21,1,Player 024,Team 010,Player 008,Team 003,0,3
21,1,Player 024,Team 010,Player 067,Team 003,1,3
21,1,Player 024,Team 010,Player 005,Team 003,3,2
21,1,Player 024,Team 010,Player 003,Team 003,2,3
21,2,Player 035,Team 008,Player 053,Team 002,3,2
21,2,Player 035,Team 008,Player 054,Team 002,3,0
21,2,Player 035,Team 008,Player 041,Team 002,3,1
21,2,Player 035,Team 008,Player 002,Team 002,0,3
21,2,Player 108,Team 008,Player 054,Team 002,3,2
21,2,Player 016,Team 008,Player 053,Team 002,3,0
21,2,Player 016,Team 008,Player 054,Team 002,3,0
21,2,Player 016,Team 008,Player 041,Team 002,1,3
21,2,Player 016,Team 008,Player 002,Team 002,1,3
21,2,Player 077,Team 008,Player 053,Team 002,3,0
21,2,Player 077,Team 008,Player 054,Team 002,3,0
21,2,Player 077,Team 008,Player 041,Team 002,3,0
21,2,Player 077,Team 008,Player 002,Team 002,3,1
21,2,Player 092,Team 008,Player 053,Team 002,2,3
21,2,Player 092,Team 008,Player 041,Team 002,0,3
21,2,Player 092,Team 008,Player 002,Team 002,0,3
21,3,Player 004,Team 004,Player 082,Team 011,3,0
21,3,Player 004,Team 004,Player 072,Team 011,3,0
21,3,Player 004,Team 004,Player 023,Team 011,3,0
21,3,Player 004,Team 004,Player 022,Team 011,1,3
21,3,Player 017,Team 004,Player 082,Team 011,3,1
21,3,Player 017,Team 004,Player 072,Team 011,3,2
21,3,Player 017,Team 004,Player 023,Team 011,3,0
21,3,Player 017,Team 004,Player 022,Team 011,3,0
21,3,Player 009,Team 004,Player 082,Team 011,1,3
21,3,Player 009,Team 004,Player 072,Team 011,0,3
21,3,Player 009,Team 004,Player 023,Team 011,3,0
21,3,Player 009,Team 004,Player 022,Team 011,3,0
21,3,Player 018,Team 004,Player 022,Team 011,0,3
21,3,Player 075,Team 004,Player 082,Team 011,2,3
21,3,Player 075,Team 004,Player 072,Team 011,2,3
21,3,Player 075,Team 004,Player 023,Team 011,3,1
21,4,Player 025,Team 012,Player 052,Team 013,3,2
21,4,Player 025,Team 012,Player 051,Team 013,3,0
21,4,Player 025,Team 012,Player 029,Team 013,3,2
21,4,Player 025,Team 012,(játék nélkül),Team 013,3,0
21,4,Player 039,Team 012,Player 052,Team 013,3,1
21,4,Player 039,Team 012,Player 051,Team 013,3,0
21,4,Player 039,Team 012,Player 029,Team 013,3,1
21,4,Player 039,Team 012,(játék nélkül),Team 013,3,0
21,4,Player 109,Team 012,Player 052,Team 013,3,2
21,4,Player 109,Team 012,Player 051,Team 013,3,0
21,4,Player 109,Team 012,Player 029,Team 013,1,3
21,4,Player 109,Team 012,(játék nélkül),Team 013,3,0
21,4,Player 117,Team 012,Player 052,Team 013,2,3
21,4,Player 117,Team 012,Player 051,Team 013,3,0
21,4,Player 117,Team 012,Player 029,Team 013,0,3
21,4,Player 117,Team 012,(játék nélkül),Team 013,3,0
21,5,Player 001,Team 001,Player 029,Team 009,3,1
21,5,Player 001,Team 001,Player 058,Team 009,3,0
21,5,Player 001,Team 001,Player 068,Team 009,3,0
21,5,Player 001,Team 001,Player 079,Team 009,3,0
21,5,Player 101,Team 001,Player 029,Team 009,3,0
21,5,Player 101,Team 001,Player 058,Team 009,3,1
21,5,Player 101,Team 001,Player 068,Team 009,0,3
21,5,Player 101,Team 001,Player 079,Team 009,3,0
21,5,Player 076,Team 001,Player 029,Team 009,3,0
21,5,Player 076,Team 001,Player 058,Team 009,3,0
21,5,Player 076,Team 001,Player 068,Team 009,3,1
21,5,Player 076,Team 001,Player 079,Team 009,3,0
21,5,Player 007,Team 001,Player 029,Team 009,3,0
21,5,Player 007,Team 001,Player 058,Team 009,3,0
21,5,Player 007,Team 001,Player 068,Team 009,3,0
21,5,Player 007,Team 001,Player 079,Team 009,3,0
21,6,Player 046,Team 015,Player 014,Team 007,1,3
21,6,Player 046,Team 015,Player 034,Team 007,2,3
21,6,Player 046,Team 015,Player 026,Team 007,0,3
21,6,Player 046,Team 015,Player 116,Team 007,0,3
21,6,Player 056,Team 015,Player 014,Team 007,2,3
21,6,Player 056,Team 015,Player 034,Team 007,3,2
21,6,Player 056,Team 015,Player 026,Team 007,0,3
21,6,Player 056,Team 015,Player 116,Team 007,0,3
21,6,Player 047,Team 015,Player 014,Team 007,0,3
21,6,Player 047,Team 015,Player 034,Team 007,3,0
21,6,Player 047,Team 015,Player 026,Team 007,0,3
21,6,Player 047,Team 015,Player 116,Team 007,0,3
21,6,Player 048,Team 015,Player 014,Team 007,2,3
21,6,Player 048,Team 015,Player 034,Team 007,0,3
21,6,Player 048,Team 015,Player 026,Team 007,0,3
21,6,Player 048,Team 015,Player 116,Team 007,0,3
21,7,Player 010,Team 006,Player 038,Team 005,3,0
21,7,Player 010,Team 006,Player 061,Team 005,3,0
21,7,Player 010,Team 006,Player 012,Team 005,3,2
21,7,Player 010,Team 006,Player 040,Team 005,3,0
21,7,Player 073,Team 006,Player 038,Team 005,3,1
21,7,Player 073,Team 006,Player 061,Team 005,0,3
21,7,Player 073,Team 006,Player 012,Team 005,2,3
21,7,Player 073,Team 006,Player 040,Team 005,2,3
21,7,Player 032,Team 006,Player 038,Team 005,3,0
21,7,Player 032,Team 006,Player 061,Team 005,3,1
21,7,Player 032,Team 006,Player 012,Team 005,0,3
21,7,Player 032,Team 006,Player 040,Team 005,1,3
21,7,Player 102,Team 006,Player 038,Team 005,3,2
21,7,Player 102,Team 006,Player 061,Team 005,3,0
21,7,Player 102,Team 006,Player 012,Team 005,1,3
21,7,Player 102,Team 006,Player 040,Team 005,3,2
21,8,Player 043,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 043,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 043,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 043,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 095,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 095,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 095,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 095,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 042,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 042,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 042,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 042,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 070,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 070,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 070,Team 014,(játék nélkül),Team 013,3,0
21,8,Player 070,Team 014,(játék nélkül),Team 013,3,0
21,9,Player 031,Team 014,Player 087,Team 016,3,0
21,9,Player 031,Team 014,Player 085,Team 016,3,1
21,9,Player 031,Team 014,Player 057,Team 016,3,1
21,9,Player 031,Team 014,Player 086,Team 016,1,3
21,9,Player 044,Team 014,Player 087,Team 016,3,1
21,9,Player 044,Team 014,Player 085,Team 016,0,3
21,9,Player 044,Team 014,Player 057,Team 016,3,0
21,9,Player 044,Team 014,Player 086,Team 016,3,1
21,9,Player 042,Team 014,Player 087,Team 016,3,2
21,9,Player 042,Team 014,Player 085,Team 016,3,0
21,9,Player 042,Team 014,Player 057,Team 016,3,0
21,9,Player 042,Team 014,Player 059,Team 016,3,0
21,9,(játék nélkül),Team 014,Player 087,Team 016,0,3
21,9,(játék nélkül),Team 014,Player 085,Team 016,0,3
21,9,(játék nélkül),Team 014,Player 057,Team 016,0,3
21,9,(játék nélkül),Team 014,Player 059,Team 016,0,3
22,1,Player 054,Team 002,Player 001,Team 001,1,3
22,1,Player 054,Team 002,Player 076,Team 001,0,3
22,1,Player 054,Team 002,Player 107,Team 001,0,3
22,1,Player 054,Team 002,Player 101,Team 001,0,3
22,1,Player 041,Team 002,Player 001,Team 001,1,3
22,1,Player 041,Team 002,Player 076,Team 001,0,3
22,1,Player 041,Team 002,Player 107,Team 001,2,3
22,1,Player 041,Team 002,Player 101,Team 001,2,3
22,1,Player 053,Team 002,Player 001,Team 001,0,3
22,1,Player 053,Team 002,Player 076,Team 001,0,3
22,1,Player 053,Team 002,Player 107,Team 001,1,3
22,1,Player 053,Team 002,Player 101,Team 001,0,3
22,1,Player 002,Team 002,Player 001,Team 001,3,2
22,1,Player 002,Team 002,Player 076,Team 001,3,2
22,1,Player 002,Team 002,Player 107,Team 001,3,0
22,1,Player 002,Team 002,Player 101,Team 001,3,2
22,2,Player 022,Team 011,Player 042,Team 014,3,0
22,2,Player 022,Team 011,Player 084,Team 014,2,3
22,2,Player 022,Team 011,Player 043,Team 014,3,1
22,2,Player 022,Team 011,Player 071,Team 014,1,3
22,2,Player 072,Team 011,Player 042,Team 014,3,0
22,2,Player 072,Team 011,Player 084,Team 014,3,0
22,2,Player 072,Team 011,Player 043,Team 014,3,0
22,2,Player 072,Team 011,Player 071,Team 014,3,1
22,2,Player 082,Team 011,Player 042,Team 014,3,1
22,2,Player 082,Team 011,Player 084,Team 014,3,0
22,2,Player 082,Team 011,Player 043,Team 014,3,1
22,2,Player 082,Team 011,Player 071,Team 014,1,3
22,2,Player 023,Team 011,Player 042,Team 014,3,0
22,2,Player 023,Team 011,Player 084,Team 014,3,1
22,2,Player 023,Team 011,Player 043,Team 014,3,0
22,2,Player 023,Team 011,Player 071,Team 014,0,3
22,3,Player 118,Team 007,Player 017,Team 004,0,3
22,3,Player 118,Team 007,Player 075,Team 004,1,3
22,3,Player 118,Team 007,Player 009,Team 004,3,1
22,3,Player 118,Team 007,Player 004,Team 004,3,2
22,3,Player 034,Team 007,Player 017,Team 004,1,3
22,3,Player 034,Team 007,Player 075,Team 004,0,3
22,3,Player 034,Team 007,Player 009,Team 004,3,1
22,3,Player 034,Team 007,Player 004,Team 004,0,3
22,3,Player 026,Team 007,Player 017,Team 004,2,3
22,3,Player 026,Team 007,Player 075,Team 004,3,2
22,3,Player 026,Team 007,Player 009,Team 004,3,1
22,3,Player 026,Team 007,Player 004,Team 004,1,3
22,3,Player 116,Team 007,Player 017,Team 004,3,0
22,3,Player 116,Team 007,Player 075,Team 004,3,0
22,3,Player 116,Team 007,Player 009,Team 004,3,0
22,3,Player 116,Team 007,Player 004,Team 004,3,1
22,4,Player 029,Team 009,Player 028,Team 012,0,3
22,4,Player 029,Team 009,Player 039,Team 012,1,3
22,4,Player 029,Team 009,Player 083,Team 012,2,3
22,4,Player 029,Team 009,Player 109,Team 012,1,3
22,4,Player 079,Team 009,Player 028,Team 012,0,3
22,4,Player 079,Team 009,Player 039,Team 012,1,3
22,4,Player 079,Team 009,Player 083,Team 012,0,3
22,4,Player 079,Team 009,Player 109,Team 012,3,1
22,4,Player 120,Team 009,Player 028,Team 012,0,3
22,4,Player 120,Team 009,Player 039,Team 012,2,3
22,4,Player 120,Team 009,Player 083,Team 012,3,1
22,4,Player 120,Team 009,Player 121,Team 012,3,0
22,4,Player 081,Team 009,Player 028,Team 012,0,3
22,4,Player 081,Team 009,Player 039,Team 012,0,3
22,4,Player 081,Team 009,Player 083,Team 012,3,2
22,4,Player 081,Team 009,Player 121,Team 012,3,0
22,5,Player 008,Team 003,Player 077,Team 008,0,3
22,5,Player 008,Team 003,Player 036,Team 008,3,1
22,5,Player 008,Team 003,Player 035,Team 008,1,3
22,5,Player 008,Team 003,Player 016,Team 008,0,3
22,5,Player 067,Team 003,Player 077,Team 008,0,3
22,5,Player 067,Team 003,Player 036,Team 008,3,0
22,5,Player 067,Team 003,Player 035,Team 008,3,1
22,5,Player 067,Team 003,Player 016,Team 008,3,1
22,5,Player 125,Team 003,Player 077,Team 008,0,3
22,5,Player 125,Team 003,Player 036,Team 008,3,2
22,5,Player 125,Team 003,Player 035,Team 008,2,3
22,5,Player 125,Team 003,Player 016,Team 008,0,3
22,5,Player 003,Team 003,Player 077,Team 008,0,3
22,5,Player 003,Team 003,Player 036,Team 008,3,1
22,5,Player 003,Team 003,Player 016,Team 008,0,3
22,5,Player 003,Team 003,Player 108,Team 008,3,2
22,6,Player 008,Team 003,Player 043,Team 014,3,1
22,6,Player 008,Team 003,Player 084,Team 014,3,1
22,6,Player 008,Team 003,Player 042,Team 014,3,1
22,6,Player 008,Team 003,Player 044,Team 014,3,2
22,6,Player 067,Team 003,Player 043,Team 014,3,2
22,6,Player 067,Team 003,Player 084,Team 014,3,0
22,6,Player 067,Team 003,Player 042,Team 014,3,0
22,6,Player 067,Team 003,Player 044,Team 014,3,1
22,6,Player 005,Team 003,Player 043,Team 014,0,3
22,6,Player 005,Team 003,Player 084,Team 014,2,3
22,6,Player 005,Team 003,Player 042,Team 014,1,3
22,6,Player 005,Team 003,Player 044,Team 014,2,3
22,6,Player 125,Team 003,Player 043,Team 014,3,0
22,6,Player 125,Team 003,Player 084,Team 014,1,3
22,6,Player 125,Team 003,Player 042,Team 014,3,2
22,6,Player 125,Team 003,Player 044,Team 014,3,0
22,7,Player 040,Team 005,Player 046,Team 015,2,3
22,7,Player 040,Team 005,Player 048,Team 015,3,1
22,7,Player 040,Team 005,Player 047,Team 015,3,0
22,7,Player 040,Team 005,Player 056,Team 015,3,0
22,7,Player 061,Team 005,Player 046,Team 015,0,3
22,7,Player 061,Team 005,Player 048,Team 015,2,3
22,7,Player 061,Team 005,Player 047,Team 015,0,3
22,7,Player 061,Team 005,Player 056,Team 015,0,3
22,7,Player 012,Team 005,Player 046,Team 015,3,1
22,7,Player 012,Team 005,Player 048,Team 015,3,0
22,7,Player 012,Team 005,Player 047,Team 015,3,0
22,7,Player 012,Team 005,Player 056,Team 015,3,2
22,7,Player 006,Team 005,Player 046,Team 015,3,0
22,7,Player 006,Team 005,Player 048,Team 015,3,0
22,7,Player 006,Team 005,Player 047,Team 015,3,0
22,7,Player 006,Team 005,Player 056,Team 015,3,0
22,8,Player 085,Team 016,Player 020,Team 010,1,3
22,8,Player 085,Team 016,Player 064,Team 010,3,1
22,8,Player 085,Team 016,Player 103,Team 010,3,1
22,8,Player 085,Team 016,Player 024,Team 010,1,3
22,8,Player 086,Team 016,Player 020,Team 010,2,3
22,8,Player 086,Team 016,Player 064,Team 010,3,0
22,8,Player 086,Team 016,Player 103,Team 010,1,3
22,8,Player 086,Team 016,Player 024,Team 010,0,3
22,8,Player 057,Team 016,Player 020,Team 010,0,3
22,8,Player 057,Team 016,Player 064,Team 010,1,3
22,8,Player 057,Team 016,Player 103,Team 010,0,3
22,8,Player 057,Team 016,Player 024,Team 010,1,3
22,8,Player 059,Team 016,Player 020,Team 010,0,3
22,8,Player 059,Team 016,Player 064,Team 010,3,1
22,8,Player 059,Team 016,Player 103,Team 010,3,1
22,8,Player 059,Team 016,Player 024,Team 010,0,3
22,9,Player 029,Team 013,Player 010,Team 006,3,0
22,9,Player 029,Team 013,Player 032,Team 006,3,2
22,9,Player 029,Team 013,Player 030,Team 006,3,0
22,9,Player 029,Team 013,Player 094,Team 006,3,0
22,9,Player 052,Team 013,Player 010,Team 006,1,3
22,9,Player 052,Team 013,Player 032,Team 006,3,2
22,9,Player 052,Team 013,Player 030,Team 006,3,1
22,9,Player 052,Team 013,Player 094,Team 006,3,1
22,9,Player 051,Team 013,Player 010,Team 006,0,3
22,9,Player 051,Team 013,Player 032,Team 006,3,1
22,9,Player 051,Team 013,Player 030,Team 006,3,2
22,9,Player 051,Team 013,Player 094,Team 006,1,3
22,9,Player 066,Team 013,Player 010,Team 006,1,3
22,9,Player 066,Team 013,Player 032,Team 006,3,2
